date,term,sku,position,clicks
14-Nov-23,safety glasses,RAD64051224,1:06,1
14-Nov-23,safety glasses,RAD64051242,3:19,1
14-Nov-23,safety glasses,RAD64051262,2:08,1
14-Nov-23,soapstone,RAD64002291,1:06,1
14-Nov-23,soapstone,RAD64002311,1:08,1
14-Nov-23,welding jacket,RAD64055062,2:18,1
15-Nov-23,7018,LINED028282,1:04,1
15-Nov-23,ac5,AC 5,1:01,1
15-Nov-23,Ai B300,AI B300,1:01,1
15-Nov-23,ar 300,AR 300,1:01,1
15-Nov-23,Argon,AR 300,1:01,1
15-Nov-23,cd 50,CD 50,1:01,1
15-Nov-23,cd usp50,CD USP50,1:01,1
15-Nov-23,Cd uspe,CD USPE,1:01,1
15-Nov-23,cd50,CD 50,1:01,1
15-Nov-23,co2,CD FG50,1:05,1
15-Nov-23,cut resistant gloves,RAD64056368,1:02,1
15-Nov-23,ear plugs,MOL6400,1:03,1
15-Nov-23,earplugs,HONLL-1,1:02,1
15-Nov-23,flap disc,3MA638060-05904,1:05,1
15-Nov-23,flap disc,RAD64000862,1:08,1
15-Nov-23,gloves,RAD64056032,1:03,1
15-Nov-23,gloves,RAD64056033,1:12,1
15-Nov-23,HE 300,HE 300,1:02,1
15-Nov-23,hydrogen,HY UHP300,1:01,1
15-Nov-23,liquid nitrogen,NI 265LT22,1:11,1
15-Nov-23,liquid nitrogen,NI NF230LT22,1:03,1
15-Nov-23,nitrile gloves,PIP39-1310/S,3:04,1
15-Nov-23,nitrogen,NI UHP300,1:01,1
15-Nov-23,OX 200,OX 200,1:01,1
15-Nov-23,ox uspea,OX USPEA,1:01,1
15-Nov-23,ox uspea,OX USPEAWBDS,1:01,1
15-Nov-23,REGULATOR,HCL3000187,1:03,1
15-Nov-23,safety glasses,CREBK110,1:03,1
15-Nov-23,safety glasses,RAD64051205,1:01,1
15-Nov-23,to pay a bill,OCCTN3-ONE,1:09,1
15-Nov-23,to pay a bill,OCCTN8-12-ONE,1:14,1
15-Nov-23,tyvek,DPPTY125SWHLG00,1:04,1
15-Nov-23,tyvek,K4541508,3:09,1
15-Nov-23,welding jacket,TIL6230L,1:05,1
16-Nov-23,7018,LINED028281,1:01,1
16-Nov-23,AC 4,AC 4,1:01,1
16-Nov-23,ac4,AC 4,1:01,1
16-Nov-23,acetylene,AC 4,1:01,1
16-Nov-23,acetylene,AC MC,1:03,1
16-Nov-23,acetylene,MILRA921,1:01,1
16-Nov-23,ar 300,AR 300,1:01,1
16-Nov-23,ar cd10300,AR CD10300,1:01,1
16-Nov-23,ar cd25300,AR CD25300,1:01,1
16-Nov-23,Argon,AR 300,1:01,1
16-Nov-23,carbon dioxide,CD 50,1:01,1
16-Nov-23,carbon dioxide,CD USPE,1:03,1
16-Nov-23,carbon dioxide,X02AI99C15A6162,2:01,1
16-Nov-23,cd 50,CD 50,1:01,1
16-Nov-23,co2,CD 230LT350,1:14,1
16-Nov-23,ear plugs,HONMAX-30,1:02,1
16-Nov-23,ear plugs,PIP267-HPF310C,4:12,1
16-Nov-23,ear plugs,RAD64051827,4:10,1
16-Nov-23,gloves,RAD64057408,1:09,1
16-Nov-23,gloves,TIL1414L,1:01,1
16-Nov-23,hydrogen,HY UHP300,1:01,1
16-Nov-23,leather gloves,PIP990KOT/L,1:01,1
16-Nov-23,liquid nitrogen,NI 230LT22,1:01,1
16-Nov-23,MIL216326,MIL216326,1:01,1
16-Nov-23,nitrile gloves,B137700PFTL,1:03,1
16-Nov-23,nitrile gloves,B137700PFTM,1:06,1
16-Nov-23,nitrogen,NI 180LT22,1:05,1
16-Nov-23,oxygen,OX 200,1:01,1
16-Nov-23,oxygen,OX 300,1:04,1
16-Nov-23,pr 33,PR 33,1:01,1
16-Nov-23,PR 33A,PR 33A,1:01,1
16-Nov-23,safety glasses,CRECL110,2:06,1
16-Nov-23,safety glasses,K4525679,1:15,1
16-Nov-23,safety glasses,RAD64051101,2:14,1
16-Nov-23,safety glasses,RAD64051205,1:01,1
16-Nov-23,safety glasses,RAD64051220,1:02,1
16-Nov-23,safety glasses,RAD64051240,1:19,1
16-Nov-23,tyvek,DPPTY127SWH2X00,1:01,1
16-Nov-23,welding gloves,MF1WS-CCD-010,1:04,1
16-Nov-23,welding gloves,RAD64057643,5:05,1
17-Nov-23,7018,LINED032588,1:05,1
17-Nov-23,7018,LINED032589,1:03,1
17-Nov-23,acetylene,ME CP300,1:01,1
17-Nov-23,ar 300,AR 300,1:01,1
17-Nov-23,ar 300,CD ICEP3BL,1:01,1
17-Nov-23,ar 300,RAD64056928,1:01,1
17-Nov-23,ar cd25300,AR CD25300,1:01,1
17-Nov-23,ar uhp300,AR UHP300BA,1:02,1
17-Nov-23,Argon,AR 300,1:01,1
17-Nov-23,Argon,HYP220997,1:07,1
17-Nov-23,ear plugs,3MR321-2101,1:06,1
17-Nov-23,ear plugs,3MR391-1004,1:01,1
17-Nov-23,ear plugs,3MR391-1005,1:04,1
17-Nov-23,ear plugs,3MR391-1254,1:03,1
17-Nov-23,ear plugs,RAD64051841,1:07,1
17-Nov-23,earplugs,HONLPF-1-D,2:03,1
17-Nov-23,helium,HE UHP300,1:01,1
17-Nov-23,liquid nitrogen,NI NF160LT22,1:07,1
17-Nov-23,MIL216326,MIL216326,1:01,1
17-Nov-23,NI C23,NI C23,1:01,1
17-Nov-23,NI UHP300,NI UHP300,1:01,1
17-Nov-23,nitrogen,NI NF200,1:04,1
17-Nov-23,ox200,RAD64001565,1:02,1
17-Nov-23,PR 33A,PR 33A,1:01,1
17-Nov-23,pr33,PR 33,1:01,1
17-Nov-23,propane,KOBDW308LP04528,1:10,1
18-Nov-23,helium,HE UHP300,1:01,1
19-Nov-23,helium,HE BL200,1:03,1
19-Nov-23,propane,PR 33A,1:01,1
20-Nov-23,acetylene,AC B,1:04,1
20-Nov-23,ar 300,AR 300,1:01,1
20-Nov-23,ar cd25300,AR CD25300,1:01,1
20-Nov-23,Argon,AR UHP230LT230,1:02,1
20-Nov-23,Argon,AR UHP300,1:02,1
20-Nov-23,cd fg20,CD FG20,1:01,1
20-Nov-23,co2,CD FG20,1:04,1
20-Nov-23,dry ice,CD ICEPB,1:02,1
20-Nov-23,gloves,RAD64057408,1:09,1
20-Nov-23,Hard hat,HONE1RW01A000,1:08,1
20-Nov-23,leather gloves,RAD64057530,1:01,1
20-Nov-23,liquid nitrogen,NI 160LT350,3:10,1
20-Nov-23,liquid nitrogen,NI 200LT350,2:19,1
20-Nov-23,NI UHP300,NI UHP300,1:01,1
20-Nov-23,nitrogen,NI 300,1:14,1
20-Nov-23,nitrogen,NI 300,1:15,1
20-Nov-23,nitrous oxide,X04AI99C15A0021,1:07,1
20-Nov-23,ox uspeawbds,OX USPEAWBDS,1:01,1
20-Nov-23,propane,PR 100,1:03,1
20-Nov-23,rad64051205,MEG8600C,1:01,1
20-Nov-23,rad64051205,MEG8700XL,1:03,1
20-Nov-23,safety glasses,CREBK110AF,1:04,1
20-Nov-23,safety glasses,K4525679,1:15,1
20-Nov-23,safety glasses,RAD64051205,1:01,1
20-Nov-23,safety glasses,RAD64051215,1:13,1
20-Nov-23,tyvek,DPPTY120SWHXL00,1:02,1
20-Nov-23,tyvek,DPPTY125SWHXL00,1:05,1
21-Nov-23,7018,LINED028282,1:04,1
21-Nov-23,Ac 5,AC 5,1:01,1
21-Nov-23,AI UZ300,AI UZ300,1:01,1
21-Nov-23,AI UZ300,AI UZ300CT,1:03,1
21-Nov-23,dry ice,CD ICEP3BL,1:01,1
21-Nov-23,ear plugs,3MR391-1004,1:01,1
21-Nov-23,ear plugs,HONLL-1-D,1:19,1
21-Nov-23,face shield,BUL840ME,7:03,1
21-Nov-23,face shield,CRE181640,1:13,1
21-Nov-23,face shield,PIP251-01-5270,8:20,1
21-Nov-23,gloves,ANE23-191-10,6:10,1
21-Nov-23,gloves,ANE23-491-10,4:10,1
21-Nov-23,leather gloves,RAD64057530,1:01,1
21-Nov-23,MIL216326,MIL216326,1:01,1
21-Nov-23,ni 300,NI 300,1:02,1
21-Nov-23,nitrile gloves,B138005PFL,1:08,1
21-Nov-23,nitrile gloves,B138005XL,1:04,1
21-Nov-23,nitrile gloves,MCRFFE-775-S,1:04,1
21-Nov-23,ns usp56,NS USP56,1:01,1
21-Nov-23,ox uspea,OX USPEA,1:01,1
21-Nov-23,oxuspeawbds,OX USPEAWBDS,1:01,1
21-Nov-23,oxygen,AR 40,2:15,1
21-Nov-23,oxygen,OX USPEAWBDS,1:05,1
21-Nov-23,oxygen,PR 20,1:04,1
21-Nov-23,PR 33A,PR 33A,1:01,1
21-Nov-23,rad64051205,E33E91,1:02,1
21-Nov-23,safety glasses,HONS3200,2:20,1
22-Nov-23,ac4,AC 4N300,1:02,1
22-Nov-23,acetylene,AC B,1:04,1
22-Nov-23,Argon,AR 80,1:08,1
22-Nov-23,Argon,AR CD25300,1:04,1
22-Nov-23,Cd uspe,CD USPE,1:01,1
22-Nov-23,ear plugs,3MR311-1250,1:08,1
22-Nov-23,ear plugs,MOL6445,1:09,1
22-Nov-23,gloves,B137500PFL,2:11,1
22-Nov-23,gloves,B138005XL,1:01,1
22-Nov-23,gloves,MEG3401XXXL,1:13,1
22-Nov-23,gloves,MEG3601KXXXL,1:03,1
22-Nov-23,gloves,MEG3601XXXL,1:05,1
22-Nov-23,gloves,PIP34-874/XL,1:06,1
22-Nov-23,gloves,PIP994KF/3XL,1:14,1
22-Nov-23,gloves,PIP994KP/3XL,1:12,1
22-Nov-23,gloves,RAD64056004,1:19,1
22-Nov-23,gloves,RAD64057411,1:01,1
22-Nov-23,helium,HE UHP15A,1:03,1
22-Nov-23,helium,NI UHP15A,1:03,1
22-Nov-23,liquid nitrogen,NI 230LT22,1:01,1
22-Nov-23,NI UHP300,NI UHP300,1:01,1
22-Nov-23,nitrile gloves,MCRN644,1:16,1
22-Nov-23,OX 200,OX 200,1:01,1
22-Nov-23,Ox 300,OX 300,1:01,1
22-Nov-23,ox uspe,OX USPE,1:01,1
22-Nov-23,ox uspea,OX USPEA,1:01,1
22-Nov-23,rad64051205,B135005PFXL,1:01,1
22-Nov-23,safety glasses,CREBKH15,3:02,1
23-Nov-23,Argon,AR UHP300,1:02,1
23-Nov-23,hydrogen,HY UHP300,1:01,1
24-Nov-23,acetylene,AC 4,1:01,1
24-Nov-23,acetylene,AR 125,1:01,1
24-Nov-23,cd 50,CD 50,1:01,1
24-Nov-23,gloves,PIP67-246/XXL,1:19,1
24-Nov-23,nitrile gloves,PIP2920/XL,4:17,1
24-Nov-23,nitrile gloves,PIP67-246/M,4:04,1
24-Nov-23,nitrile gloves,PIP67-246/XL,2:06,1
24-Nov-23,OX 200,OX 200,1:01,1
24-Nov-23,ox200,PR 33,1:01,1
24-Nov-23,oxygen,OX 300,1:03,1
24-Nov-23,oxygen,OX 80,1:14,1
25-Nov-23,Argon,AR 300,1:01,1
26-Nov-23,helium,HE BL200,1:03,1
27-Nov-23,AI UZ300,AI UZ300,1:01,1
27-Nov-23,air,AI UZC23,1:06,1
27-Nov-23,ar uhp300,AR UHP300,1:01,1
27-Nov-23,cd 50,CD 50,1:01,1
27-Nov-23,cd usp50,CD USP50,1:01,1
27-Nov-23,Cd uspe,CD USPE,1:01,1
27-Nov-23,co2,CD USP50,1:02,1
27-Nov-23,co2,HY 200,1:02,1
27-Nov-23,helium,NI 300,1:11,1
27-Nov-23,Ni NF200,NI NF200,1:01,1
27-Nov-23,NI UHP300,NI UHP300,1:01,1
27-Nov-23,nitrogen,NI 20,1:04,1
27-Nov-23,nitrogen,NI 300,1:14,1
27-Nov-23,nitrogen,NI 60A,2:03,1
27-Nov-23,nitrogen,NI UHP300,1:01,1
27-Nov-23,OX 200,OX 200,1:01,1
27-Nov-23,ox uspea,OX USPEA,1:01,1
27-Nov-23,ox uspeawbds,OX USPEAWBDS,1:01,1
27-Nov-23,pr33,PR 33,1:01,1
27-Nov-23,pr33,PR 33A,1:02,1
27-Nov-23,welding jacket,RAD64051827,2:02,1
27-Nov-23,welding jacket,RAD64055063,1:10,1
28-Nov-23,ac4,AC 4,1:01,1
28-Nov-23,ac4,AC 4N300,1:02,1
28-Nov-23,acetylene,AC 5,1:02,1
28-Nov-23,Ai B300,AI B300,1:01,1
28-Nov-23,ar uhp300,AR UHP300,1:01,1
28-Nov-23,Argon,AR 300,1:01,1
28-Nov-23,Argon,AR UHPC63BA,1:03,1
28-Nov-23,Argon,AR UHPC63W,1:04,1
28-Nov-23,Argon,AR UHPC65,1:05,1
28-Nov-23,Argon,ME CP300,1:04,1
28-Nov-23,cd 50,CD 50,1:01,1
28-Nov-23,cd usp50,CD USP50,1:01,1
28-Nov-23,co2,CD USPE,1:02,1
28-Nov-23,co2,CD USPE,1:03,1
28-Nov-23,cut resistant gloves,PIP16-373/L,2:20,1
28-Nov-23,dry ice,CD ICEG1,1:03,1
28-Nov-23,dry ice,CD ICEG1,1:06,1
28-Nov-23,ear plugs,HONLPF-1,1:04,1
28-Nov-23,ear plugs,RAD64051841,1:13,1
28-Nov-23,flap disc,RAD64000950,1:01,1
28-Nov-23,flap disc,RAD64000952,1:17,1
28-Nov-23,HE 300,HE 300,1:02,1
28-Nov-23,he uhp300,HE UHP300,1:01,1
28-Nov-23,hy uhp300,HY UHP300,1:01,1
28-Nov-23,liquid nitrogen,NI UHP230LT350,2:09,1
28-Nov-23,MIL216326,MIL216326,1:01,1
28-Nov-23,Ni NF200,NI NF200,1:01,1
28-Nov-23,NI UHP300,NI UHP300,1:01,1
28-Nov-23,nitrogen,CD 50,1:01,1
28-Nov-23,nitrogen,NI C23,1:09,1
28-Nov-23,nitrogen,NI UHP300,1:01,1
28-Nov-23,Ox 300,OX 300,1:01,1
28-Nov-23,oxygen,OX 20,1:07,1
28-Nov-23,oxygen,OX 200,1:01,1
28-Nov-23,oxygen,OX 300,1:03,1
28-Nov-23,PR 33A,PR 33A,1:01,1
28-Nov-23,pr33,PR 33A,1:02,1
28-Nov-23,REGULATOR,3MRS-133L-5,1:09,1
28-Nov-23,REGULATOR,HONPA111,1:13,1
28-Nov-23,safety glasses,CRELW210AF,3:05,1
28-Nov-23,safety glasses,CREOG110AF,1:11,1
28-Nov-23,safety glasses,RAD64051215,1:14,1
28-Nov-23,safety glasses,RAD64051221,1:06,1
28-Nov-23,tyvek,DPPTY120SWHLG00,1:05,1
28-Nov-23,tyvek,DPPTY127SWHLG00,1:20,1
29-Nov-23,acetylene,AC MC,1:03,1
29-Nov-23,acetylene,SEL20695,1:16,1
29-Nov-23,AI USPE,AI USPEA,1:02,1
29-Nov-23,air,AI USP300,1:14,1
29-Nov-23,ar cd25300,AR CD25300,1:01,1
29-Nov-23,Argon,AR 300,1:02,1
29-Nov-23,Argon,AR 80,1:08,1
29-Nov-23,Argon,CD 50,1:01,1
29-Nov-23,cd50,CD 50,1:01,1
29-Nov-23,compressed air,AI UZC63,1:05,1
29-Nov-23,dry ice,CD ICEP3BL,1:01,1
29-Nov-23,dry ice,WESMPF-540-36,1:20,1
29-Nov-23,ear plugs,3MR318-1001,1:10,1
29-Nov-23,er70s-6,LINED037250,1:01,1
29-Nov-23,er70s-6,RAD64004011,1:03,1
29-Nov-23,gloves,MEG9761RXL,1:08,1
29-Nov-23,gloves,RAD64057000,1:17,1
29-Nov-23,he uhp300,HE UHP300,1:01,1
29-Nov-23,he uhp300,HE UHP300CTA,1:04,1
29-Nov-23,helium,HE UHP300,1:01,1
29-Nov-23,helium,WESMPV-872T,1:04,1
29-Nov-23,ni 300,NI 300,1:02,1
29-Nov-23,NI C23,NI C23,1:01,1
29-Nov-23,Ni NF200,NI NF200,1:01,1
29-Nov-23,nitrogen,HCL3000606,1:01,1
29-Nov-23,nitrogen,HCL3000649,1:06,1
29-Nov-23,nitrogen,HCL3001097,1:02,1
29-Nov-23,nitrogen,HCL3001098,1:03,1
29-Nov-23,nitrogen,HCL3003539,1:05,1
29-Nov-23,nitrogen,MIL825-6609,1:07,1
29-Nov-23,nitrogen,NI 200,1:03,1
29-Nov-23,nitrogen,NI DEWARREFILL,1:15,1
29-Nov-23,nitrogen,NI HP300,1:10,1
29-Nov-23,nitrogen,NI UHP300,1:02,1
29-Nov-23,nitrogen,X03ME33P15A0000,1:05,1
29-Nov-23,OX 200,OX 200,1:01,1
29-Nov-23,Ox 300,OX 300,1:01,1
29-Nov-23,ox uspe,OX USPE,1:01,1
29-Nov-23,ox uspeawbds,OX USPEAWBDS,1:01,1
29-Nov-23,oxygen,I24VTS-K1234101101,1:18,1
29-Nov-23,oxygen,OX 200,1:01,1
29-Nov-23,pr33,PR 33,1:01,1
29-Nov-23,propane,PR 33A,1:01,1
29-Nov-23,REGULATOR,OX USPEA,1:01,1
29-Nov-23,REGULATOR,WESPX-8703-1W,1:15,1
29-Nov-23,REGULATOR,Y12244A580-AG,1:10,1
29-Nov-23,safety glasses,CRECL110,1:13,1
29-Nov-23,tyvek,DPPTY120SWHLG00,1:01,1
29-Nov-23,tyvek,DPPTY122SWH3X00,1:09,1
29-Nov-23,tyvek,DPPTY122SWHXL00,1:10,1
29-Nov-23,tyvek,DPPTY127SWH3X00,1:04,1
30-Nov-23,ac4,AC 4,1:01,1
30-Nov-23,ac4,AC 4FT,1:01,1
30-Nov-23,acetylene,AC 4FT,1:09,1
30-Nov-23,acetylene,AC AA5DMF,1:20,1
30-Nov-23,acetylene,AC MC,1:04,1
30-Nov-23,Ai B300,AI B300,1:01,1
30-Nov-23,ar 300,AR 300,1:01,1
30-Nov-23,ar cd10300,AR CD10300,1:01,1
30-Nov-23,arcd25300,B13381M-07,1:03,1
30-Nov-23,arcd25300,B13381S-06,1:04,1
30-Nov-23,Argon,AC 4,1:01,1
30-Nov-23,Argon,AR 80,1:08,1
30-Nov-23,Argon,AR CD25300,1:04,1
30-Nov-23,cd 50s,CD 50S,1:01,1
30-Nov-23,cd usp50,CD USP50,1:01,1
30-Nov-23,cd50,CD 50,1:01,1
30-Nov-23,co2,CD 75S,2:05,1
30-Nov-23,co2,CD FG5A,1:01,1
30-Nov-23,ear plugs,3MR312-1252,1:08,1
30-Nov-23,earplugs,3MR311-1250,1:08,1
30-Nov-23,earplugs,HONLL-30,1:01,1
30-Nov-23,earplugs,HONLS-500,1:14,1
30-Nov-23,earplugs,HONMAX-30,1:02,1
30-Nov-23,earplugs,MOL6645,1:01,1
30-Nov-23,earplugs,MOL6654,1:06,1
30-Nov-23,earplugs,RAD64051842,1:05,1
30-Nov-23,earplugs,RAD64059001,1:09,1
30-Nov-23,flap disc,RAD64000862,1:08,1
30-Nov-23,gloves,LINK466-10,2:19,1
30-Nov-23,gloves,RAD64005242,1:05,1
30-Nov-23,Hard hat,HONE2QRW11A000,1:06,1
30-Nov-23,Hard hat,HONP2AQRW11A000,1:05,1
30-Nov-23,Hard hat,HONP2ARW11A000,1:04,1
30-Nov-23,NI UHP300,NI UHP300,1:01,1
30-Nov-23,nitrile gloves,BMK7025FRHVS,2:13,1
30-Nov-23,nitrogen,NI CZ15A,1:01,1
30-Nov-23,nitrogen,NI NF200,1:04,1
30-Nov-23,nitrogen,NI UHP300,1:01,1
30-Nov-23,nitrous oxide,NS AA200,1:01,1
30-Nov-23,Ox 300,OX 300,1:01,1
30-Nov-23,OX USP200,OX USP200,1:01,1
30-Nov-23,ox uspea,OX USPEA,1:01,1
30-Nov-23,pr33,PR 33,1:01,1
30-Nov-23,safety glasses,CREBK110AF,1:04,1
30-Nov-23,safety glasses,CREKD110AF,1:17,1
30-Nov-23,safety glasses,CRELW212AF,1:16,1
30-Nov-23,safety glasses,CRESR118B,1:01,1
30-Nov-23,safety glasses,CRESR438B,1:05,1
30-Nov-23,safety glasses,K4525688,1:07,1
30-Nov-23,safety glasses,PIP250-10-0904,1:01,1
30-Nov-23,safety glasses,RAD64051215,1:18,1
30-Nov-23,safety glasses,RAD64051240,1:05,1
30-Nov-23,safety glasses,RAD64051244,1:04,1
30-Nov-23,welding jacket,MIL244751,1:01,1
1-Dec-23,7018,RAD64000723,1:20,1
1-Dec-23,ac4,AR CD25300,1:01,1
1-Dec-23,acetylene,AC 4,1:01,1
1-Dec-23,acetylene,AC 5,1:02,1
1-Dec-23,acetylene,B137500PFL,1:04,1
1-Dec-23,acetylene,CV9SPMEDDUTYLGB,1:01,1
1-Dec-23,Ai B300,AI B300,1:01,1
1-Dec-23,ar 300,AR 300,1:01,1
1-Dec-23,Argon,AR UHP35,1:13,1
1-Dec-23,Argon,HYWSPXCDXSO1SS,1:05,1
1-Dec-23,cd 50,CD 50,1:01,1
1-Dec-23,Cd uspe,CD USPE,1:01,1
1-Dec-23,co2,CD 50,1:01,1
1-Dec-23,cut resistant gloves,RAD64056928,1:02,1
1-Dec-23,earplugs,MOL6645,1:01,1
1-Dec-23,flap disc,RAD64000862,1:08,1
1-Dec-23,flap disc,RAD64000908,1:10,1
1-Dec-23,HE 300,HE 300,1:02,1
1-Dec-23,ni 300,NI UHP300,1:01,1
1-Dec-23,nitrogen,NI 230LT22,1:02,1
1-Dec-23,OX USP200,OX USP200,1:01,1
1-Dec-23,oxygen,OX 200,1:01,1
1-Dec-23,oxygen,OX 80,1:01,1
1-Dec-23,oxygen,OX USPEA,1:04,1
1-Dec-23,REGULATOR,RAD64003036,1:02,1
1-Dec-23,safety glasses,RAD64051205,1:01,1
1-Dec-23,tyvek,DPPTY120SWH3X00,1:15,1
1-Dec-23,tyvek,DPPTY120SWHXL00,1:02,1
1-Dec-23,welding gloves,MF1WS-CCD-011,1:14,1
1-Dec-23,welding gloves,PIP86555/XL,14:15,1
1-Dec-23,welding gloves,PIP9070/XL,2:09,1
1-Dec-23,welding gloves,RAD64056141,1:11,1
1-Dec-23,welding gloves,RAD64056142,1:06,1
1-Dec-23,welding gloves,TIL105023,10:03,1
2-Dec-23,Argon,AR 300,1:02,1
2-Dec-23,Argon,AR 80,1:08,1
2-Dec-23,dry ice,CD ICECB2,1:02,1
2-Dec-23,oxygen,OX 200,1:01,1
2-Dec-23,safety glasses,RAD64051657,4:04,1
3-Dec-23,welding gloves,MF1WS-REG-011,1:13,1
4-Dec-23,ar 300,AR 300,1:01,1
4-Dec-23,ar cd25300,AR CD25300,1:01,1
4-Dec-23,Argon,AR 150,2:04,1
4-Dec-23,Argon,AR UHP300CT,4:01,1
4-Dec-23,Argon,AR UHPC63,1:13,1
4-Dec-23,Cd uspe,CD USPE,1:01,1
4-Dec-23,co2,CD FG20,1:04,1
4-Dec-23,co2,CD FG50,1:05,1
4-Dec-23,dry ice,CD ICEP,1:01,1
4-Dec-23,flap disc,NOR66254400253,1:11,1
4-Dec-23,gloves,RAD64056033,1:04,1
4-Dec-23,MIL216326,MIL216326,1:01,1
4-Dec-23,ni 300,NI 300,1:02,1
4-Dec-23,NI C23,NI C23,1:01,1
4-Dec-23,Ni NF200,NI NF200,1:01,1
4-Dec-23,NI UHP300,NI UHP300,1:01,1
4-Dec-23,nitrous,NS USPE,1:01,1
4-Dec-23,Ox 300,OX 300,1:01,1
4-Dec-23,oxygen,OX UHP300,1:06,1
4-Dec-23,pr33,PR 33A20P,1:04,1
4-Dec-23,rad64051461,RAD64051816,1:01,1
4-Dec-23,safety glasses,HONS2970HS,3:12,1
5-Dec-23,ac4,AC 4.5,1:05,1
5-Dec-23,ac4,AC 4N300,1:02,1
5-Dec-23,Ai B300,AI B300,1:01,1
5-Dec-23,air,AI UZ300,1:01,1
5-Dec-23,ar 300,AR 300,1:01,1
5-Dec-23,ar uhp300,AR UHP300,1:01,1
5-Dec-23,Argon,AR 125,1:03,1
5-Dec-23,Argon,AR 200,1:10,1
5-Dec-23,Argon,AR 300,1:01,1
5-Dec-23,cd usp50,CD USP50,1:01,1
5-Dec-23,Cd uspe,CD USPEA,1:02,1
5-Dec-23,co2,CD USP50,1:04,1
5-Dec-23,compressed air,AI UZ300,1:01,1
5-Dec-23,dry ice,CD ICEP,1:01,1
5-Dec-23,dry ice,CD ICEP3BL,1:01,1
5-Dec-23,ear plugs,HONFUS30S-HP,2:04,1
5-Dec-23,ear plugs,HONLL-1-D,1:20,1
5-Dec-23,earplugs,HONLPF-1,1:05,1
5-Dec-23,earplugs,HONQB1HYG,1:06,1
5-Dec-23,face shield,CRE101640,1:04,1
5-Dec-23,face shield,CRE103,1:03,1
5-Dec-23,face shield,SEL14955,1:01,1
5-Dec-23,HE 300,HE 300,1:02,1
5-Dec-23,helium,HE UHP300,1:01,1
5-Dec-23,hydrogen,HY UHP200,1:06,1
5-Dec-23,hydrogen,HY UHP300,1:01,1
5-Dec-23,nitrogen,NI 200,1:03,1
5-Dec-23,nitrogen,NI 300,1:14,1
5-Dec-23,oxygen,OX 125,1:09,1
5-Dec-23,oxygen,OX 200,1:01,1
5-Dec-23,oxygen,OX 250,2:01,1
5-Dec-23,oxygen,OX 300,1:05,1
5-Dec-23,oxygen,OX 80,1:14,1
5-Dec-23,propane,PR 33A,1:01,1
5-Dec-23,rad64051205,RN2SV22X-2ZOM-2X,1:03,1
5-Dec-23,REGULATOR,HCL3000649,1:02,1
5-Dec-23,REGULATOR,VIC0386-0857,1:06,1
5-Dec-23,safety glasses,RAD64051205,1:01,1
5-Dec-23,tyvek,DPPTY127SWH3X00,1:04,1
5-Dec-23,welding gloves,MF1WS-CCD-010,1:04,1
5-Dec-23,welding gloves,MF1WS-FLX-010,1:01,1
5-Dec-23,welding gloves,RAD64056141,1:11,1
5-Dec-23,welding gloves,TIL850M,1:13,1
6-Dec-23,acetylene,AC 5,1:02,1
6-Dec-23,Ai B300,AI B300,1:01,1
6-Dec-23,ar cd25300,AR CD25300,1:01,1
6-Dec-23,ar uhp300,AR UHP300,1:01,1
6-Dec-23,Argon,XE RP9A250LT,1:04,1
6-Dec-23,carbon dioxide,X02AI99C20058T8,3:03,1
6-Dec-23,carbon dioxide,X02NI99C200E052,3:04,1
6-Dec-23,co2,CD FG10,1:15,1
6-Dec-23,ear plugs,3MR312-1252,1:11,1
6-Dec-23,ear plugs,3MRP1301,1:14,1
6-Dec-23,ear plugs,HONLL-1,1:02,1
6-Dec-23,ear plugs,HONLL-1-D,1:20,1
6-Dec-23,ear plugs,MOL6604,1:01,1
6-Dec-23,gloves,ANE23-173-10,1:03,1
6-Dec-23,gloves,ANE27-602-10,2:12,1
6-Dec-23,gloves,PIP34-874/XL,1:06,1
6-Dec-23,gloves,RAD64056368,1:05,1
6-Dec-23,gloves,RAD64057530,3:15,1
6-Dec-23,gloves,RAD64057631,1:17,1
6-Dec-23,Hard hat,BUL51WHR,5:01,1
6-Dec-23,Hard hat,MSA10034018,3:17,1
6-Dec-23,Hard hat,MSA473284,4:11,1
6-Dec-23,Hard hat,MSA475358,1:01,1
6-Dec-23,Hard hat,RAD64051020,1:09,1
6-Dec-23,Hard hat,SEL14834,1:06,1
6-Dec-23,he uhp300,HE UHP300,1:01,1
6-Dec-23,helium,HE UHP200,1:07,1
6-Dec-23,hydrogen,HY UHP300,1:01,1
6-Dec-23,MIL216326,MIL216326,1:01,1
6-Dec-23,Ni NF200,NI NF200,1:01,1
6-Dec-23,nitrile gloves,ANE92-675-L,1:05,1
6-Dec-23,nitrile gloves,MCRMK-296-XL,1:08,1
6-Dec-23,nitrile gloves,PIP67-246/XL,2:06,1
6-Dec-23,nitrile gloves,PIP67-256/M,1:14,1
6-Dec-23,nitrile gloves,PIP67-307/XL,1:06,1
6-Dec-23,nitrogen,HY UHP300,1:01,1
6-Dec-23,nitrogen,NI 200,1:03,1
6-Dec-23,nitrogen,NI 230LT22,1:02,1
6-Dec-23,nitrogen,NI UHP300,1:01,1
6-Dec-23,nitrous,NS USP56,1:01,1
6-Dec-23,oxygen,OX 20,1:07,1
6-Dec-23,oxygen,OX 300,1:03,1
